"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"243811_at","243811_at",0.0305236575654198,0.0083110322848908,-2.9504891460659,-3.59802027078169,-0.224598538461537,"AA243175","HOXB1","homeobox B1","3211"
"215947_s_at","215947_s_at",0.0305381059365359,0.00831552485017186,-2.95024293184573,-3.59853935443099,-0.391756030769229,"AF090094","LOC100287852///FAM136A","protein FAM136A pseudogene///family with sequence similarity 136 member A","100287852///84908"
"219545_at","219545_at",0.0305446475399409,0.00831786478687114,-2.95011474294766,-3.59880960379655,-0.695931292307689,"NM_023930","NDUFC2-KCTD14///KCTD14","NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14","100532726///65987"
"229628_s_at","229628_s_at",0.0305631741938512,0.00832346892997613,-2.94980787243984,-3.59945653464065,-0.449437369230769,"AI831514","CCDC180///LOC100499484-C9ORF174","coiled-coil domain containing 180///LOC100499484-C9orf174 readthrough","100499483///57653"
"214440_at","214440_at",0.0305785601096072,0.00832821835559509,-2.94954796063348,-3.60000445021493,-0.771818599999998,"NM_000662","NAT1","N-acetyltransferase 1","9"
"238297_at","238297_at",0.0305997830212025,0.00833482962113983,-2.94918639818708,-3.60076662473506,-0.562116353846152,"AI884781","","",""
"216869_at","216869_at",0.0305997830212025,0.00833559025838901,-2.94914481759514,-3.60085427456001,-0.436569184615383,"U40372","PDE1C","phosphodiesterase 1C","5137"
"216598_s_at","216598_s_at",0.0305997830212025,0.00833567751838664,2.94914004772088,-3.60086432918978,1.92725772307692,"S69738","CCL2","C-C motif chemokine ligand 2","6347"
"1566899_at","1566899_at",0.0306017630150939,0.00833677659094328,2.94907997348745,-3.60099096183086,0.205181015384616,"X53943","","",""
"218766_s_at","218766_s_at",0.0306051767907451,0.00833880827941366,2.94896894352371,-3.60122500343822,0.560902646153846,"NM_015836","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial","10352"
"1566147_a_at","1566147_a_at",0.0306051767907451,0.00833954709025853,-2.94892857465045,-3.60131009675916,-0.261866153846154,"AK098337","ANKRD20A12P","ankyrin repeat domain 20 family member A12, pseudogene","100874392"
"218536_at","218536_at",0.0306051767907451,0.0083396856174552,-2.94892100586251,-3.60132605091784,-0.604137984615384,"AF052167","MRS2","MRS2, magnesium transporter","57380"
"221580_s_at","221580_s_at",0.0306051767907451,0.00834020334176899,2.9488927197449,-3.60138567475993,0.857944323076923,"BC001972","MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D","microRNA 1304///small nucleolar RNA, C/D box 5///small nucleolar RNA, H/ACA box 32///small nucleolar RNA, H/ACA box 40///small nucleolar RNA, H/ACA box 18///small nucleolar RNA, H/ACA box 1///small nucleolar RNA, H/ACA box 8///TATA-box binding protein associated factor, RNA polymerase I subunit D","100302240///692072///692063///677822///677805///677792///654320///79101"
"1570151_at","1570151_at",0.0306051767907451,0.00834050542628443,-2.94887621599548,-3.60142046264643,-0.495160876923076,"BC013779","","",""
"217957_at","217957_at",0.0306067860438967,0.00834156908171411,2.94881811002461,-3.60154294237059,0.321152846153849,"NM_013242","CFAP20","cilia and flagella associated protein 20","29105"
"1561418_at","1561418_at",0.0306067860438967,0.00834206356883673,2.94879109933992,-3.60159987703502,0.240961015384617,"BC041482","LOC101928245","uncharacterized LOC101928245","101928245"
"238079_at","238079_at",0.0306150986604953,0.00834488916940763,2.94863678443349,-3.60192514719654,0.195892907692309,"AV713323","TPM3","tropomyosin 3","7170"
"237390_at","237390_at",0.0306351621771127,0.00835091828235368,2.94830768439722,-3.60261881478953,1.31339061538462,"N51516","ADRA1A","adrenoceptor alpha 1A","148"
"206160_at","206160_at",0.0306468786616741,0.00835467263744404,-2.94810286833022,-3.60305050607236,-0.58505209230769,"NM_006789","APOBEC2","apolipoprotein B mRNA editing enzyme catalytic subunit 2","10930"
"227605_at","227605_at",0.0306510375343509,0.00835636699564764,2.94801046299271,-3.60324526545857,0.440994707692311,"AI762870","AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1","9255"
"237309_at","237309_at",0.0306533987750296,0.00835757138617955,2.94794479006504,-3.60338368056965,0.2778356,"R43564","","",""
"222411_s_at","222411_s_at",0.0306540181978823,0.00835830092901746,2.9479050140481,-3.60346751368602,0.467343938461545,"","SSR3","signal sequence receptor subunit 3","6747"
"229762_at","229762_at",0.0306723375254288,0.00836385697606983,-2.94760219815398,-3.60410572405554,-0.697570615384615,"AI740938","","",""
"223107_s_at","223107_s_at",0.0306792580457264,0.008366305211921,2.94746882599331,-3.60438680975522,0.277839692307698,"AF151077","ZCCHC17","zinc finger CCHC-type containing 17","51538"
"210364_at","210364_at",0.0306850786066763,0.00836845371932603,2.94735181315537,-3.60463341391731,0.342824415384617,"U87555","SCN2B","sodium voltage-gated channel beta subunit 2","6327"
"209282_at","209282_at",0.0307058087199882,0.00837466885473186,2.94701348541185,-3.60534641856506,0.654658415384616,"AF309082","PRKD2","protein kinase D2","25865"
"204719_at","204719_at",0.0307216808700129,0.00837955970396895,2.94674741716377,-3.60590712001433,1.21618412307693,"NM_007168","ABCA8","ATP binding cassette subfamily A member 8","10351"
"208894_at","208894_at",0.0307342486698005,0.00838354978804581,-2.94653046276445,-3.60636430736163,-1.13591226153846,"M60334","HLA-DRA","major histocompatibility complex, class II, DR alpha","3122"
"1568859_a_at","1568859_a_at",0.0307585004671037,0.00839072765371472,-2.94614042890408,-3.60718619387407,-0.500242799999999,"BC023215","SLC8A3","solute carrier family 8 member A3","6547"
"1553466_at","1553466_at",0.0307618036153671,0.00839219136217313,-2.94606093287373,-3.60735370453423,-0.380964769230769,"","CFAP47","cilia and flagella associated protein 47","286464"
"214473_x_at","214473_x_at",0.0307720392497426,0.00839554658415016,-2.94587875666303,-3.60773757233511,-0.349620599999997,"","PMS2P3","PMS1 homolog 2, mismatch repair system component pseudogene 3","5387"
"216152_at","216152_at",0.0307776194109478,0.00839763194096971,-2.94576556489982,-3.60797607704359,-0.257750923076921,"AK021633","","",""
"237692_at","237692_at",0.0307792562571995,0.00839864150162157,-2.94571077638305,-3.60809151993316,-0.326009938461537,"R98822","","",""
"235579_at","235579_at",0.030810139396016,0.0084076320034487,2.94522314530822,-3.60911895533868,0.469767153846155,"AA679858","SCAF11","SR-related CTD associated factor 11","9169"
"1555323_at","1555323_at",0.0308142403481285,0.00840931468192823,-2.94513193536759,-3.60931112722725,-0.527162799999997,"BC017348","ABCB9","ATP binding cassette subfamily B member 9","23457"
"1570121_at","1570121_at",0.0308171703106383,0.00841085213045207,-2.94504861306062,-3.60948667863071,-0.2809288,"BC044306","ZNF365","zinc finger protein 365","22891"
"212139_at","212139_at",0.0308171703106383,0.00841124156462105,2.94502750993939,-3.60953114041857,0.484635938461539,"D86973","GCN1","GCN1, eIF2 alpha kinase activator homolog","10985"
"238716_at","238716_at",0.030825081721884,0.00841396469350521,2.94487997216861,-3.60984198187639,0.603261076923078,"AL527331","LOC100506990","uncharacterized LOC100506990","100506990"
"229528_at","229528_at",0.0308271489399017,0.00841509278332022,-2.94481886633515,-3.60997072167143,-0.256730153846153,"AI670935","SBNO1","strawberry notch homolog 1","55206"
"221740_x_at","221740_x_at",0.030831951286398,0.00841696762507135,2.94471732830033,-3.61018464322604,0.675274384615387,"AI140364","LRRC37A2","leucine rich repeat containing 37 member A2","474170"
"235287_at","235287_at",0.0308379286545784,0.00841916343899206,2.94459843477074,-3.61043512614599,0.371804723076924,"AW192700","CDK6","cyclin dependent kinase 6","1021"
"242633_x_at","242633_x_at",0.0308399335207743,0.00842027485318919,-2.9445382680672,-3.61056188296318,-0.396849553846152,"","ZNF75A","zinc finger protein 75a","7627"
"217330_at","217330_at",0.0308771327244682,0.00843099614894534,-2.9439582615046,-3.61178376952503,-0.397736646153844,"","DISC1","disrupted in schizophrenia 1","27185"
"242729_at","242729_at",0.0308779940077661,0.0084319358352028,-2.94390745980614,-3.61189078814151,-0.223467123076923,"","","",""
"1562740_at","1562740_at",0.0308779940077661,0.0084323608327381,-2.94388448521364,-3.61193918608878,-0.252760076923076,"AK097457","DNAJB8-AS1","DNAJB8 antisense RNA 1","285224"
"218767_at","218767_at",0.0308805424714077,0.00843362158542405,2.94381633780063,-3.61208274364599,0.482834738461538,"NM_020385","REXO4","REX4 homolog, 3'-5' exonuclease","57109"
"234938_at","234938_at",0.0308850798324201,0.00843542564494795,-2.94371884015992,-3.61228812752779,-0.536646215384614,"AF317902","BACH1","BTB domain and CNC homolog 1","571"
"1553147_at","1553147_at",0.0308970994282171,0.00843927357770451,-2.94351095179529,-3.61272604700077,-0.239503123076922,"NM_145000","RANBP3L","RAN binding protein 3 like","202151"
"206802_at","206802_at",0.0309040820528979,0.00844174605322414,-2.94337742217916,-3.61300732290664,-0.269490476923075,"NM_016734","PAX5","paired box 5","5079"
"228366_at","228366_at",0.0309134839909166,0.00844487968702937,-2.94320824002641,-3.61336369309802,-0.248443415384614,"BF446912","","",""
"221617_at","221617_at",0.0309641582197639,0.00845959062506545,2.94241481903179,-3.61503487882444,1.45136013846154,"AF077053","TAF9B","TATA-box binding protein associated factor 9b","51616"
"207141_s_at","207141_s_at",0.0309641582197639,0.00845996629932202,-2.9423945748409,-3.61507751710098,-0.287322276923076,"U39196","KCNJ3","potassium voltage-gated channel subfamily J member 3","3760"
"211833_s_at","211833_s_at",0.0309641582197639,0.00846042175848291,-2.94237003239607,-3.61512920820887,-0.582178907692305,"U19599","BAX","BCL2 associated X, apoptosis regulator","581"
"224602_at","224602_at",0.0309670574858908,0.00846178031713231,2.94229683396,-3.61528337725957,0.522952969230774,"BF244081","C4orf3","chromosome 4 open reading frame 3","401152"
"219872_at","219872_at",0.0309707750462688,0.00846336259654875,2.94221159587342,-3.61546290221982,0.40839230769231,"NM_016613","FAM198B","family with sequence similarity 198 member B","51313"
"229552_at","229552_at",0.0309746435205641,0.00846498625485631,2.94212414468834,-3.61564708635304,0.730957276923078,"AI698128","LOC283454///HRK","uncharacterized LOC283454///harakiri, BCL2 interacting protein","283454///8739"
"206007_at","206007_at",0.0309783203445445,0.00846655767551035,2.9420395224813,-3.61582531037819,3.27465564615385,"NM_005807","PRG4","proteoglycan 4","10216"
"208703_s_at","208703_s_at",0.0309812457970454,0.00846830734534645,-2.94194531926719,-3.61602371090612,-0.44614666153846,"BG427393","APLP2","amyloid beta precursor like protein 2","334"
"218452_at","218452_at",0.0309812457970454,0.00846849050638944,2.94193545886007,-3.61604447768591,0.555086323076925,"NM_014140","SMARCAL1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1","50485"
"217195_at","217195_at",0.0309839600027715,0.00846990353944252,-2.94185939567138,-3.616204671792,-0.530461461538462,"L42230","GCNT1P1","glucosaminyl (N-acetyl) transferase 1, core 2 pseudogene 1","170517"
"217030_at","217030_at",0.0309839600027715,0.00847047061933541,-2.94182887336,-3.61626895337518,-0.297522553846153,"AL137475","LOC101929550","uncharacterized LOC101929550","101929550"
"1555274_a_at","1555274_a_at",0.0309839600027715,0.00847093249421907,-2.94180401502496,-3.61632130614901,-0.613447923076924,"BC021229","EPT1","ethanolaminephosphotransferase 1","85465"
"239916_at","239916_at",0.0309935885730167,0.00847413178926433,-2.94163186331386,-3.61668386099703,-0.971316492307693,"","CFAP52","cilia and flagella associated protein 52","146845"
"216908_x_at","216908_x_at",0.0309957172583325,0.00847528071352669,-2.94157005586517,-3.61681402680283,-0.733398184615382,"","RRN3P1","RRN3 homolog, RNA polymerase I transcription factor pseudogene 1","730092"
"242596_at","242596_at",0.0310042418495928,0.00847817869032029,-2.94141419245387,-3.61714226901343,-0.336359507692308,"BF000176","","",""
"223555_at","223555_at",0.0310194447869353,0.00848290330963432,2.94116019606826,-3.61767716185404,0.27139773846154,"AL136565","GON4L","gon-4 like","54856"
"1561218_s_at","1561218_s_at",0.0310382757879354,0.0084891337959256,-2.94082545282709,-3.61838207442454,-0.217314599999999,"BC034593","LOC728099","uncharacterized LOC728099","728099"
"202629_at","202629_at",0.0310382757879354,0.00848922886144522,2.94082034711208,-3.6183928259696,0.457111015384617,"AV681579","APPBP2","amyloid beta precursor protein binding protein 2","10513"
"1558968_at","1558968_at",0.0310382757879354,0.00848984200959423,-2.94078741789022,-3.61846216771297,-0.334132076923077,"","","",""
"210427_x_at","210427_x_at",0.0310382757879354,0.00849032378023525,2.94076154593041,-3.61851664820692,0.378523892307694,"BC001388","ANXA2","annexin A2","302"
"201215_at","201215_at",0.0310462105802165,0.00849306212434015,2.94061451879972,-3.61882625076837,0.352278430769237,"NM_005032","PLS3","plastin 3","5358"
"241986_at","241986_at",0.0310476229221877,0.0084941357210569,2.94055688775494,-3.61894760587526,0.78628576923077,"AI423201","BMPER","BMP binding endothelial regulator","168667"
"240783_at","240783_at",0.0310476229221877,0.00849458420288992,-2.94053281517763,-3.61899829583647,-0.330582969230768,"R69245","","",""
"231720_s_at","231720_s_at",0.031049578264072,0.00849568707508947,2.94047362295847,-3.61912293707431,0.332699246153849,"AF356518","JAM3","junctional adhesion molecule 3","83700"
"239043_at","239043_at",0.0310680479126443,0.00850130891305116,2.94017200876005,-3.61975803283791,0.771888199999999,"","ZNF404","zinc finger protein 404","342908"
"230178_s_at","230178_s_at",0.0310794783868842,0.00850500513259371,2.93997380982464,-3.62017535871501,0.516333753846157,"BE672676","ELP2","elongator acetyltransferase complex subunit 2","55250"
"244061_at","244061_at",0.0310857808727358,0.00850729838497935,-2.93985088270465,-3.62043418779544,-0.8498944,"AI510829","","",""
"203510_at","203510_at",0.0310941935424355,0.00851016940409702,-2.93969703017924,-3.62075812628151,-0.569297415384613,"BG170541","MET","MET proto-oncogene, receptor tyrosine kinase","4233"
"236516_at","236516_at",0.0310991928603132,0.00851214579795745,-2.93959114807179,-3.6209810588446,-0.48195969230769,"BE674844","","",""
"235333_at","235333_at",0.0310991928603132,0.00851267526927202,-2.93956278653414,-3.6210407729725,-0.483349061538459,"BG503479","B4GALT6","beta-1,4-galactosyltransferase 6","9331"
"238969_at","238969_at",0.03110277388475,0.0085142243572575,2.93947981822935,-3.62121545834592,1.46207756923077,"BF512162","PQLC2L","PQ loop repeat containing 2 like","152078"
"237807_at","237807_at",0.0311119034800758,0.00851729257045769,-2.9393155294356,-3.62156135440514,-0.25601826153846,"AI148004","SPATA12","spermatogenesis associated 12","353324"
"229661_at","229661_at",0.0311336107129986,0.00852380464129631,-2.93896702711846,-3.62229507302894,-0.383126538461538,"NM_020436","SALL4","spalt like transcription factor 4","57167"
"231582_at","231582_at",0.0311358167206141,0.00852497807604193,-2.93890425650734,-3.62242722363489,-0.248022092307692,"BE467322","CDHR3","cadherin related family member 3","222256"
"229387_at","229387_at",0.031143852652651,0.00852774792981871,2.93875612165171,-3.62273908701533,0.201903984615386,"BF514834","LRCH3","leucine rich repeats and calponin homology domain containing 3","84859"
"242619_x_at","242619_x_at",0.0311446189910929,0.00852852739889608,-2.93871444315815,-3.6228268303278,-0.379647292307693,"","","",""
"208176_at","208176_at",0.0311537101018361,0.00853158667315578,-2.93855089820278,-3.62317112764476,-0.273118446153843,"NM_012146","DUX1","double homeobox 1","26584"
"208439_s_at","208439_s_at",0.0311695557687837,0.00853649616976253,-2.93828856102322,-3.62372338926095,-0.265236846153845,"","FCN2","ficolin 2","2220"
"214255_at","214255_at",0.0311954717941233,0.00854579425221979,2.93779212038583,-3.62476842680677,0.649496123076924,"N35112","ATP10A","ATPase phospholipid transporting 10A (putative)","57194"
