"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"219081_at","219081_at",0.021978998360713,0.00539877362568589,3.14574827918096,-3.18176537316573,0.557850584615389,"NM_024668","ANKHD1-EIF4EBP3///ANKHD1","ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1","404734///54882"
"201871_s_at","201871_s_at",0.021998828484462,0.00540404692043547,3.14530904371803,-3.18271133209282,0.360366230769236,"NM_015853","UBXN1","UBX domain protein 1","51035"
"227518_at","227518_at",0.022018617368927,0.00541051896390551,3.14477053014853,-3.18387104643886,0.563870984615384,"AW051365","SLC35E1","solute carrier family 35 member E1","79939"
"217891_at","217891_at",0.0220220450241082,0.00541176400446124,3.14466700720215,-3.18409398106685,0.62147793846154,"NM_022744","C16orf58","chromosome 16 open reading frame 58","64755"
"242281_at","242281_at",0.0220248159527612,0.00541325060399095,3.14454342946111,-3.18436010037983,0.842642369230771,"AW665656","GLUL","glutamate-ammonia ligase","2752"
"205264_at","205264_at",0.0220283818732035,0.00541452993130283,3.14443710828962,-3.18458905587361,0.460329923076925,"NM_012099","CD3EAP","CD3e molecule associated protein","10849"
"219784_at","219784_at",0.0220332539409618,0.00541613046120763,3.14430412738867,-3.1848754179895,0.27234347692308,"NM_024735","C16orf95","chromosome 16 open reading frame 95","100506581"
"1568760_at","1568760_at",0.022058222683534,0.0054234785100091,3.14369410205766,-3.18618900412729,0.722559292307693,"BF510409","MYH11","myosin heavy chain 11","4629"
"212486_s_at","212486_s_at",0.0220912159418777,0.00543280273533586,3.14292117611681,-3.18785325773794,1.05462330769231,"N20923","FYN","FYN proto-oncogene, Src family tyrosine kinase","2534"
"224922_at","224922_at",0.022094108080467,0.00543391808610956,3.14282880641662,-3.1880521385858,0.612030969230771,"AI022089","CSNK2A2","casein kinase 2 alpha 2","1459"
"228208_x_at","228208_x_at",0.0221018623008366,0.0054363014555973,3.14263148549185,-3.18847698355162,0.350244353846156,"AL134573","ZNF354C","zinc finger protein 354C","30832"
"234985_at","234985_at",0.0221018623008366,0.00543663367323185,3.14260398764544,-3.18853618758379,0.933603738461538,"AW043782","LDLRAD3","low density lipoprotein receptor class A domain containing 3","143458"
"1569986_x_at","1569986_x_at",0.022107618218592,0.00543845386447301,3.14245335842912,-3.18886049589004,0.446316984615384,"BF789882","TNNT3","troponin T3, fast skeletal type","7140"
"218283_at","218283_at",0.0221268733511112,0.00544400000583719,3.14199469251017,-3.18984798542367,0.370023230769235,"NM_016305","SS18L2","SS18 like 2","51188"
"220145_at","220145_at",0.0221618995858106,0.0054538337252324,3.1411825626314,-3.19159636108814,0.805782061538464,"","MAP9","microtubule associated protein 9","79884"
"200063_s_at","200063_s_at",0.0222125404334534,0.00546670222354914,3.14012195540248,-3.19387945809088,0.235062076923077,"BC002398","NPM1","nucleophosmin","4869"
"225243_s_at","225243_s_at",0.0222217342410052,0.00547018420026866,3.13983539313267,-3.19449628080892,0.948796138461539,"AB046821","SLMAP","sarcolemma associated protein","7871"
"230275_at","230275_at",0.0222291854867671,0.00547242499591925,3.13965107251015,-3.1948930202138,0.706788707692309,"AI376957","ARSI","arylsulfatase family member I","340075"
"228889_at","228889_at",0.0222398293735695,0.00547585885737527,3.1393687568497,-3.19550067443901,0.569758969230769,"BF223658","ARHGAP5-AS1","ARHGAP5 antisense RNA 1 (head to head)","84837"
"221708_s_at","221708_s_at",0.022245959428423,0.00547777506693843,3.13921129027808,-3.19583959711943,0.369996907692311,"BC006214","UNC45A","unc-45 myosin chaperone A","55898"
"213791_at","213791_at",0.0222547679235114,0.0054807581177884,3.13896626170737,-3.19636697326348,1.59795413846154,"","PENK","proenkephalin","5179"
"217829_s_at","217829_s_at",0.0222585418898999,0.0054828122624991,3.13879760929575,-3.19672995733221,0.331877523076924,"NM_006590","USP39","ubiquitin specific peptidase 39","10713"
"204029_at","204029_at",0.0222585418898999,0.00548290886462133,3.13878967944259,-3.19674702430202,0.654900076923076,"NM_001408","CELSR2","cadherin EGF LAG seven-pass G-type receptor 2","1952"
"214722_at","214722_at",0.0222892177964029,0.00549128054353081,3.13810298373243,-3.19822491024163,0.827157523076927,"","NOTCH2NL","notch 2 N-terminal like","388677"
"218092_s_at","218092_s_at",0.0223018311552932,0.00549601962480879,3.1377147078282,-3.19906050224544,0.865560507692308,"NM_004504","AGFG1","ArfGAP with FG repeats 1","3267"
"225259_at","225259_at",0.0223199621748711,0.00550130425731253,3.13728211922784,-3.19999142045361,0.540199415384616,"AI805050","RAB6B","RAB6B, member RAS oncogene family","51560"
"204208_at","204208_at",0.0223453002610427,0.005508366838927,3.13670462348181,-3.20123411342829,0.364136353846155,"NM_003800","RNGTT","RNA guanylyltransferase and 5'-phosphatase","8732"
"226304_at","226304_at",0.0223521784942355,0.00551088003845075,3.13649929735083,-3.20167593069359,0.74306136923077,"AA563621","HSPB6","heat shock protein family B (small) member 6","126393"
"229247_at","229247_at",0.022368297540704,0.00551649060884961,3.13604124791453,-3.20266152172534,0.772067892307693,"BE677799","FBLN7","fibulin 7","129804"
"240331_at","240331_at",0.0223817277003718,0.00552062148636879,3.13570429138042,-3.20338652739705,0.988252030769232,"AI820961","","",""
"205905_s_at","205905_s_at",0.0223933331559154,0.00552389363097999,3.13543755624028,-3.20396042570058,1.02205741538461,"NM_000247","MICA///MICB","MHC class I polypeptide-related sequence A///MHC class I polypeptide-related sequence B","100507436///4277"
"227709_at","227709_at",0.0223991754397531,0.00552574445965048,3.13528675057113,-3.20428488745238,0.627522323076923,"","TPT1-AS1","TPT1 antisense RNA 1","100190939"
"48031_r_at","48031_r_at",0.0224021887597596,0.00552689756159849,3.13519282061915,-3.20448697741475,0.441864800000001,"H93077","FAXDC2","fatty acid hydroxylase domain containing 2","10826"
"214460_at","214460_at",0.0224138873442129,0.00553060364262965,3.13489105811392,-3.2051362058206,0.786844553846156,"NM_002338","LSAMP","limbic system-associated membrane protein","4045"
"231269_at","231269_at",0.0224158137842116,0.00553189895547081,3.13478563553831,-3.20536301321386,0.419995815384616,"AU153330","ASCC3","activating signal cointegrator 1 complex subunit 3","10973"
"227650_at","227650_at",0.0224261103241411,0.00553526033514924,3.13451217264602,-3.20595133365027,0.680712892307693,"AV757332","HSPA14","heat shock protein family A (Hsp70) member 14","51182"
"37433_at","37433_at",0.02242801834469,0.00553655168904035,3.13440715840571,-3.20617725417128,0.340374600000001,"AF077954","PIAS2","protein inhibitor of activated STAT 2","9063"
"1555193_a_at","1555193_a_at",0.0225083533541604,0.00555885313838552,3.13259733729422,-3.21007041542077,0.959440153846153,"BC020626","ZNF277","zinc finger protein 277","11179"
"239106_at","239106_at",0.0225092068495763,0.00555947561585145,3.13254692318306,-3.21017885285687,0.659243938461539,"","CA5BP1","carbonic anhydrase 5B pseudogene 1","340591"
"1553829_at","1553829_at",0.0225284570782127,0.00556464221017399,3.13212869569747,-3.21107841196905,0.357481384615384,"","CYP1B1-AS1","CYP1B1 antisense RNA 1","285154"
"208672_s_at","208672_s_at",0.0225476999072669,0.00557022007585649,3.13167760102554,-3.21204862319566,0.3988338,"BC000914","SRSF3","serine and arginine rich splicing factor 3","6428"
"220241_at","220241_at",0.0225490099168452,0.00557136854077114,3.13158477670621,-3.21224826375034,0.435510415384615,"NM_017905","TMCO3","transmembrane and coiled-coil domains 3","55002"
"222218_s_at","222218_s_at",0.0225625876223684,0.00557596129773099,3.13121375483523,-3.2130462154543,0.717476030769229,"AJ400843","PILRA","paired immunoglobin like type 2 receptor alpha","29992"
"218041_x_at","218041_x_at",0.0225724494870486,0.00557963703369844,3.13091702818016,-3.21368436049845,0.395859307692309,"NM_018976","SLC38A2","solute carrier family 38 member 2","54407"
"213305_s_at","213305_s_at",0.0225870938151725,0.00558426899322863,3.13054338076384,-3.21448790605849,0.574625107692308,"L42375","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma","5527"
"221667_s_at","221667_s_at",0.0225870938151725,0.00558449628154553,3.13052505381533,-3.2145273182249,0.562516707692312,"AF133207","HSPB8","heat shock protein family B (small) member 8","26353"
"218262_at","218262_at",0.0226230900107998,0.00559546495136801,3.12964147935928,-3.21642736381484,0.304536630769231,"NM_022762","RMND5B","required for meiotic nuclear division 5 homolog B","64777"
"243858_at","243858_at",0.0226412414225988,0.00560078262900135,3.12921372435951,-3.21734715219314,0.3245658,"AA699970","","",""
"219240_s_at","219240_s_at",0.0226522082853326,0.00560432412392673,3.1289290653076,-3.21795922428107,0.615754907692309,"NM_024942","C10orf88","chromosome 10 open reading frame 88","80007"
"46323_at","46323_at",0.0226746518838792,0.00561277985544437,3.12825011685164,-3.21941902558227,0.507212830769232,"AL120741","CANT1","calcium activated nucleotidase 1","124583"
"212912_at","212912_at",0.0226872672584227,0.00561772005133421,3.12785390751311,-3.22027086672455,0.874557492307693,"AI992251","RPS6KA2","ribosomal protein S6 kinase A2","6196"
"235684_s_at","235684_s_at",0.0226872672584227,0.00561863680857279,3.12778041988281,-3.22042885980933,0.430428169230771,"BF685808","SESN3","sestrin 3","143686"
"220066_at","220066_at",0.0226872672584227,0.00561877961146336,3.12776897379707,-3.22045346796181,0.54460733846154,"NM_022162","NOD2","nucleotide binding oligomerization domain containing 2","64127"
"231131_at","231131_at",0.0226908842373733,0.0056201180492457,3.12766170771563,-3.2206840799523,0.879638676923078,"AA909330","FAM133A","family with sequence similarity 133 member A","286499"
"203707_at","203707_at",0.0227073563403021,0.00562544383409953,3.12723513109184,-3.22160115541062,0.484510030769236,"NM_005741","LINC00921///ZNF263","long intergenic non-protein coding RNA 921///zinc finger protein 263","283876///10127"
"242590_at","242590_at",0.0227146954748247,0.00562796410112922,3.12703340370711,-3.22203482542766,0.537102215384618,"BE464643","","",""
"200992_at","200992_at",0.0227169768181411,0.00562907365216599,3.12694462084886,-3.22222568652948,0.329230553846154,"AL137335","IPO7","importin 7","10527"
"200077_s_at","200077_s_at",0.0227253855158056,0.00563157290084408,3.1267447011014,-3.22265545821686,0.283866646153848,"D87914","OAZ1","ornithine decarboxylase antizyme 1","4946"
"1564165_at","1564165_at",0.0227286782345395,0.00563280457390052,3.12664620897916,-3.22286718568091,0.186836646153846,"","LOC100630923","LOC100289561-PRKRIP1 readthrough","100630923"
"205398_s_at","205398_s_at",0.0227363771563581,0.00563512842882136,3.12646043643046,-3.22326653333325,0.624348769230769,"NM_005902","SMAD3","SMAD family member 3","4088"
"201737_s_at","201737_s_at",0.0227457240775151,0.00563878736141846,3.1261680869309,-3.22389497023901,0.470531538461541,"NM_005885","MARCH6","membrane associated ring-CH-type finger 6","10299"
"202715_at","202715_at",0.0227457240775151,0.0056391090968581,3.12614238904081,-3.22395020976732,0.439436015384618,"NM_004341","CAD","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase","790"
"1561687_a_at","1561687_a_at",0.0227537682598068,0.00564193573476362,3.12591667911629,-3.2244353840221,0.481845661538463,"BC038358","ZNF382","zinc finger protein 382","84911"
"203846_at","203846_at",0.0227687082426561,0.00564605663198777,3.12558781856318,-3.22514226607466,0.691435000000004,"BC003154","TRIM32","tripartite motif containing 32","22954"
"210396_s_at","210396_s_at",0.0227742792867042,0.00564827118660649,3.12541118672582,-3.22552192471743,0.466553230769231,"AF271775","SMG1P5///BOLA2///SMG1P2","SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2","595101///552900///440354"
"1568604_a_at","1568604_a_at",0.0227814434043636,0.00565129797701662,3.12516988043239,-3.22604058616115,1.15706678461538,"","CADPS","calcium dependent secretion activator","8618"
"226002_at","226002_at",0.0227992967782883,0.00565697777950177,3.12471740636976,-3.22701309616733,0.542930338461542,"","GAB1","GRB2 associated binding protein 1","2549"
"214909_s_at","214909_s_at",0.0228001870321058,0.00565761568293699,3.1246666162703,-3.22712225744793,0.619541723076924,"","DDAH2","dimethylarginine dimethylaminohydrolase 2","23564"
"1559848_at","1559848_at",0.0228025075835178,0.0056590256131825,3.12455437690921,-3.22736348740243,0.285010276923077,"BC016907","NSUN4","NOP2/Sun RNA methyltransferase family member 4","387338"
"231855_at","231855_at",0.0228301495605167,0.00566755592107714,3.12387589090422,-3.22882166329942,0.3625476,"AB040957","KIAA1524","KIAA1524","57650"
"230739_at","230739_at",0.0228553258922607,0.0056754779998029,3.12324667272406,-3.2301738669563,0.694174199999999,"","FAM210A","family with sequence similarity 210 member A","125228"
"210705_s_at","210705_s_at",0.0228568404507446,0.00567627214705459,3.1231836440571,-3.230309312288,0.422737938461539,"AF220028","TRIM5","tripartite motif containing 5","85363"
"37965_at","37965_at",0.0228617575366399,0.00567873041598237,3.12298859435474,-3.23072845859577,0.445539646153847,"AA181053","PARVB","parvin beta","29780"
"202572_s_at","202572_s_at",0.0228737172867743,0.00568213677528978,3.12271845495795,-3.23130895327501,0.50213693846154,"NM_014902","DLGAP4","DLG associated protein 4","22839"
"224553_s_at","224553_s_at",0.0228800979460685,0.00568414029083583,3.12255964095898,-3.23165021677698,0.273003984615386,"AF117297","TNFRSF18","TNF receptor superfamily member 18","8784"
"212006_at","212006_at",0.0229096020284677,0.00569254555210296,3.12189396919497,-3.23308057032752,0.448735861538463,"AU149908","UBXN4","UBX domain protein 4","23190"
"242786_at","242786_at",0.0229150640665218,0.00569450343798504,3.12173904792173,-3.23341344181587,1.35399238461539,"","SBF2-AS1","SBF2 antisense RNA 1","283104"
"226845_s_at","226845_s_at",0.0229457267642704,0.00570333618856005,3.1210407848763,-3.23491370053902,0.473716123076924,"AL036350","COPS9","COP9 signalosome subunit 9","150678"
"227942_s_at","227942_s_at",0.0229457267642704,0.00570338229037831,3.1210371431134,-3.23492152480481,0.49989170769231,"","CRIPT","CXXC repeat containing interactor of PDZ3 domain","9419"
"242306_at","242306_at",0.0229514096732088,0.00570563439009151,3.12085927585313,-3.23530366614151,0.626993538461537,"N71463","","",""
"231386_at","231386_at",0.0229515242339922,0.00570608265043723,3.12082388112269,-3.23537970962432,0.629291769230771,"AW206421","FAM228A","family with sequence similarity 228 member A","653140"
"1566981_at","1566981_at",0.0229532747209227,0.00570693765992178,3.12075637690411,-3.23552473769805,0.232587953846154,"AF085897","","",""
"202153_s_at","202153_s_at",0.02296490867098,0.00571074785434241,3.12045567632653,-3.23617075992541,0.519209384615388,"NM_016553","NUP62","nucleoporin 62","23636"
"227809_at","227809_at",0.02296490867098,0.00571109031914614,3.12042865857296,-3.23622880365945,0.801954246153847,"AI703114","ZC3H6","zinc finger CCCH-type containing 6","376940"
"207974_s_at","207974_s_at",0.0229799854079829,0.00571526001971196,3.12009982881767,-3.23693523427814,0.511002507692309,"NM_006930","SKP1","S-phase kinase-associated protein 1","6500"
"225456_at","225456_at",0.0229917659110782,0.00571861041837682,3.11983577987842,-3.23750247839027,0.629033215384616,"AI708776","MED1","mediator complex subunit 1","5469"
"225397_at","225397_at",0.0230055362969536,0.00572368851271973,3.11943585627932,-3.23836158729569,0.316158507692307,"AW575737","C15orf57","chromosome 15 open reading frame 57","90416"
"228709_at","228709_at",0.0230608612618772,0.0057391703555622,3.11821871829198,-3.24097601089385,0.659959769230771,"","TPR","translocated promoter region, nuclear basket protein","7175"
"214431_at","214431_at",0.023065399312341,0.00574072160662708,3.11809693969257,-3.24123757495334,0.518869692307694,"NM_003875","GMPS","guanine monophosphate synthase","8833"
"214211_at","214211_at",0.0230881625996337,0.00574849853623801,3.11748690634599,-3.24254779663768,0.367239800000004,"","FTH1","ferritin heavy chain 1","2495"
"243287_s_at","243287_s_at",0.0231021332836553,0.00575282203304923,3.11714811266832,-3.24327541876316,0.648887046153848,"","OSTM1","osteopetrosis associated transmembrane protein 1","28962"
